job,system,filing_year,borough,building_type,stories,size,filing_to_signoff_days,filing_to_signoff_months,filing_to_permit_days,filing_to_permit_months,filing_to_co_days,filing_to_co_months,has_co,pc_filed
410109635,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),842,27.7,,,,,False,
410109644,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),844,27.7,,,,,False,
410109724,BIS,2008,QUEENS,OTHERS,4,Mid (4-10 fl),1074,35.3,,,,,False,
410110151,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),882,29.0,,,,,False,
410110295,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1773,58.2,,,1773,58.2,True,
410110302,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1789,58.8,,,1789,58.8,True,
410110311,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1773,58.2,,,1773,58.2,True,
410111114,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),1615,53.1,,,1598,52.5,True,
410111631,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),390,12.8,,,,,False,
410112122,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1272,41.8,,,,,False,
410112621,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),629,20.7,,,,,False,
410112630,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),720,23.7,,,,,False,
410113149,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2269,74.5,,,2269,74.5,True,
410113452,BIS,2008,QUEENS,OTHERS,7,Mid (4-10 fl),1662,54.6,,,1662,54.6,True,
410114317,BIS,2008,QUEENS,OTHERS,6,Mid (4-10 fl),2020,66.4,,,2020,66.4,True,
410114326,BIS,2008,QUEENS,OTHERS,0,Small (1-3 fl),3242,106.5,,,3189,104.8,True,
410114353,BIS,2008,QUEENS,OTHERS,7,Mid (4-10 fl),926,30.4,,,,,False,
410114424,BIS,2008,QUEENS,OTHERS,4,Mid (4-10 fl),4467,146.7,,,4467,146.7,True,
410114736,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),635,20.9,,,,,False,
410114745,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),635,20.9,,,,,False,
410114852,BIS,2008,QUEENS,OTHERS,3,Small (1-3 fl),1438,47.2,,,,,False,
410114898,BIS,2008,QUEENS,OTHERS,0,Small (1-3 fl),1010,33.2,,,,,False,
410115824,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),836,27.5,,,,,False,
410116226,BIS,2008,QUEENS,OTHERS,7,Mid (4-10 fl),1041,34.2,,,,,False,
410116422,BIS,2008,QUEENS,OTHERS,9,Mid (4-10 fl),3970,130.4,,,3943,129.5,True,
410116431,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),932,30.6,,,,,False,
410116440,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),933,30.7,,,,,False,
410116958,BIS,2008,QUEENS,OTHERS,6,Mid (4-10 fl),735,24.1,,,,,False,
410117172,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),1092,35.9,,,,,False,
410117181,BIS,2008,QUEENS,OTHERS,2,Small (1-3 fl),1804,59.3,,,1804,59.3,True,
410117387,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),280,9.2,,,,,False,
410117635,BIS,2008,QUEENS,OTHERS,3,Small (1-3 fl),1757,57.7,,,1757,57.7,True,
410117699,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),217,7.1,,,,,False,
410117706,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),217,7.1,,,,,False,
410117715,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),217,7.1,,,,,False,
410117751,BIS,2008,QUEENS,OTHERS,3,Small (1-3 fl),1494,49.1,,,,,False,
410118313,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1516,49.8,,,1516,49.8,True,
410118572,BIS,2008,QUEENS,OTHERS,7,Mid (4-10 fl),4081,134.1,,,4053,133.1,True,
410119287,BIS,2008,QUEENS,OTHERS,4,Mid (4-10 fl),743,24.4,,,,,False,
410119312,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2841,93.3,,,2841,93.3,True,
410119321,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),768,25.2,,,,,False,
410119410,BIS,2008,QUEENS,OTHERS,4,Mid (4-10 fl),743,24.4,,,,,False,
410120122,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),1160,38.1,,,,,False,
410120131,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),1188,39.0,,,,,False,
410120159,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),981,32.2,,,,,False,
410120239,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),1188,39.0,,,,,False,
410120248,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),1189,39.1,,,,,False,
410120266,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2199,72.2,,,2072,68.1,True,
410120998,BIS,2008,QUEENS,OTHERS,4,Mid (4-10 fl),705,23.2,,,,,False,
410121292,BIS,2008,QUEENS,OTHERS,3,Small (1-3 fl),990,32.5,,,,,False,
410121522,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1141,37.5,,,,,False,
410121862,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),370,12.2,,,,,False,
410122059,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1221,40.1,,,,,False,
410122184,BIS,2008,QUEENS,OTHERS,6,Mid (4-10 fl),1947,64.0,,,1886,62.0,True,
410122549,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),738,24.2,,,,,False,
410123021,BIS,2008,QUEENS,OTHERS,0,Small (1-3 fl),1748,57.4,,,1603,52.7,True,
410123272,BIS,2008,QUEENS,OTHERS,3,Small (1-3 fl),1885,61.9,,,1885,61.9,True,
410123281,BIS,2008,QUEENS,OTHERS,3,Small (1-3 fl),1885,61.9,,,1885,61.9,True,
410123290,BIS,2008,QUEENS,OTHERS,3,Small (1-3 fl),1885,61.9,,,1885,61.9,True,
410123833,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1103,36.2,,,,,False,
410123842,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1104,36.3,,,,,False,
410123888,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),181,5.9,,,,,False,
410124048,BIS,2008,QUEENS,OTHERS,2,Small (1-3 fl),1587,52.1,,,1532,50.3,True,
410124057,BIS,2008,QUEENS,OTHERS,2,Small (1-3 fl),1672,54.9,,,1672,54.9,True,
410124306,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),1308,43.0,,,,,False,
410124565,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),461,15.1,,,,,False,
410124887,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1404,46.1,,,,,False,
410124985,BIS,2008,QUEENS,OTHERS,0,Small (1-3 fl),1841,60.5,,,1449,47.6,True,
410125136,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1233,40.5,,,,,False,
410125225,BIS,2008,QUEENS,OTHERS,0,Small (1-3 fl),1450,47.6,,,,,False,
410125485,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),827,27.2,,,,,False,
410126215,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),415,13.6,,,,,False,
410126377,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),727,23.9,,,,,False,
410126386,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),727,23.9,,,,,False,
410126769,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),378,12.4,,,,,False,
410127161,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2000,65.7,,,2000,65.7,True,
410127278,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1170,38.4,,,,,False,
410127385,BIS,2008,QUEENS,OTHERS,2,Small (1-3 fl),2912,95.7,,,2874,94.4,True,
410127964,BIS,2008,QUEENS,OTHERS,3,Small (1-3 fl),1355,44.5,,,,,False,
410128277,BIS,2008,QUEENS,OTHERS,0,Small (1-3 fl),3158,103.7,,,3158,103.7,True,
410128348,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),1414,46.5,,,,,False,
410128393,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),225,7.4,,,,,False,
410128400,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),225,7.4,,,,,False,
410128696,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),400,13.1,,,,,False,
410128847,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),598,19.6,,,,,False,
410128856,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),598,19.6,,,,,False,
410128865,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),598,19.6,,,,,False,
410129007,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),493,16.2,,,,,False,
410129114,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),252,8.3,,,,,False,
410129329,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),370,12.2,,,,,False,
410129560,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),770,25.3,,,,,False,
410129579,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),770,25.3,,,,,False,
410129588,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),777,25.5,,,,,False,
410129999,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),493,16.2,,,,,False,
410130736,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),574,18.9,,,,,False,
410130745,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),414,13.6,,,,,False,
410131361,BIS,2008,QUEENS,OTHERS,0,Small (1-3 fl),1302,42.8,,,,,False,
410131655,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),391,12.8,,,,,False,
410132734,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),938,30.8,,,,,False,
410132743,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1145,37.6,,,,,False,
410133252,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),693,22.8,,,,,False,
410133305,BIS,2008,QUEENS,OTHERS,0,Small (1-3 fl),3603,118.4,,,1428,46.9,True,
410133877,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),184,6.0,,,,,False,
410133895,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),184,6.0,,,,,False,
410134224,BIS,2008,QUEENS,OTHERS,7,Mid (4-10 fl),2632,86.5,,,2493,81.9,True,
410134420,BIS,2008,QUEENS,OTHERS,5,Mid (4-10 fl),974,32.0,,,,,False,
410134947,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1072,35.2,,,,,False,
410135134,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),572,18.8,,,,,False,
410135410,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),462,15.2,,,,,False,
410135517,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),393,12.9,,,,,False,
410135606,BIS,2008,QUEENS,OTHERS,3,Small (1-3 fl),859,28.2,,,,,False,
410135777,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1122,36.9,,,,,False,
410136017,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),654,21.5,,,,,False,
410136053,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),654,21.5,,,,,False,
410136348,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),378,12.4,,,,,False,
410136516,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),1329,43.7,,,,,False,
410136856,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),2501,82.2,,,2501,82.2,True,
410136883,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1140,37.5,,,,,False,
410137329,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),798,26.2,,,,,False,
410137695,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1411,46.4,,,,,False,
410138355,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),1447,47.5,,,,,False,
410138649,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),365,12.0,,,,,False,
410139611,BIS,2008,QUEENS,OTHERS,3,Small (1-3 fl),1811,59.5,,,1811,59.5,True,
410139620,BIS,2008,QUEENS,OTHERS,4,Mid (4-10 fl),1799,59.1,,,1799,59.1,True,
410140048,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),469,15.4,,,,,False,
410140057,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),447,14.7,,,,,False,
410140244,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),637,20.9,,,,,False,
410140351,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),687,22.6,,,,,False,
410140547,BIS,2008,QUEENS,OTHERS,3,Small (1-3 fl),1801,59.2,,,1801,59.2,True,
410140869,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),688,22.6,,,,,False,
410140878,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),824,27.1,,,,,False,
410140887,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),824,27.1,,,,,False,
410141118,BIS,2008,QUEENS,OTHERS,0,Small (1-3 fl),4510,148.2,,,1498,49.2,True,
410141859,BIS,2008,QUEENS,OTHERS,2,Small (1-3 fl),4933,162.1,,,4933,162.1,True,
410141886,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),316,10.4,,,,,False,
410141895,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),324,10.6,,,,,False,
410142028,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),721,23.7,,,,,False,
410142714,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),6158,202.3,,,6158,202.3,True,
410143143,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),283,9.3,,,,,False,
410143599,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),3542,116.4,,,3542,116.4,True,
410144437,BIS,2008,QUEENS,OTHERS,2,Small (1-3 fl),1157,38.0,,,,,False,
410144794,BIS,2008,QUEENS,OTHERS,0,Small (1-3 fl),754,24.8,,,,,False,
410145597,BIS,2008,QUEENS,OTHERS,6,Mid (4-10 fl),6448,211.8,,,1945,63.9,True,
410145613,BIS,2008,QUEENS,OTHERS,7,Mid (4-10 fl),5523,181.4,,,5523,181.4,True,
410146195,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1671,54.9,,,1671,54.9,True,
410146710,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),913,30.0,,,,,False,
410146818,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),889,29.2,,,,,False,
410146827,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),774,25.4,,,,,False,
410146881,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),833,27.4,,,,,False,
410146961,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),760,25.0,,,,,False,
410146970,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),768,25.2,,,,,False,
410147176,BIS,2008,QUEENS,OTHERS,2,Small (1-3 fl),3972,130.5,,,3972,130.5,True,
410147185,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1494,49.1,,,1494,49.1,True,
410147194,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1518,49.9,,,1477,48.5,True,
410147452,BIS,2008,QUEENS,OTHERS,0,Small (1-3 fl),1326,43.6,,,,,False,
410147461,BIS,2009,QUEENS,OTHERS,0,Small (1-3 fl),2921,96.0,,,2809,92.3,True,
410147470,BIS,2008,QUEENS,OTHERS,0,Small (1-3 fl),2220,72.9,,,2054,67.5,True,
410147773,BIS,2008,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),261,8.6,,,,,False,
410147782,BIS,2008,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),266,8.7,,,,,False,
410147817,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),141,4.6,,,,,False,
410147906,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1211,39.8,,,,,False,
410148068,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1537,50.5,,,1537,50.5,True,
410148442,BIS,2008,QUEENS,OTHERS,3,Small (1-3 fl),520,17.1,,,,,False,
410148585,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1398,45.9,,,,,False,
410148594,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),833,27.4,,,,,False,
410148870,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1412,46.4,,,,,False,
410148905,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),650,21.4,,,,,False,
410149156,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),382,12.5,,,,,False,
410149165,BIS,2008,QUEENS,OTHERS,4,Mid (4-10 fl),791,26.0,,,,,False,
410149174,BIS,2008,QUEENS,OTHERS,4,Mid (4-10 fl),791,26.0,,,,,False,
410149423,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1369,45.0,,,,,False,
410149432,BIS,2009,QUEENS,OTHERS,0,Small (1-3 fl),1157,38.0,,,,,False,
410149487,BIS,2008,QUEENS,OTHERS,3,Small (1-3 fl),519,17.0,,,,,False,
410149664,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1178,38.7,,,,,False,
410149673,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1178,38.7,,,,,False,
410149726,BIS,2008,QUEENS,OTHERS,3,Small (1-3 fl),955,31.4,,,,,False,
410150321,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1661,54.6,,,1471,48.3,True,
410150330,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),3436,112.9,,,3436,112.9,True,
410150839,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),893,29.3,,,,,False,
410151017,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),603,19.8,,,,,False,
410151071,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1486,48.8,,,1486,48.8,True,
410151277,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),859,28.2,,,,,False,
410151419,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1765,58.0,,,1765,58.0,True,
410151507,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),359,11.8,,,,,False,
410151516,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),359,11.8,,,,,False,
410152864,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),349,11.5,,,,,False,
410153015,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),946,31.1,,,,,False,
410153505,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),162,5.3,,,,,False,
410153792,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),660,21.7,,,,,False,
410153961,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),490,16.1,,,,,False,
410153970,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),1547,50.8,,,1547,50.8,True,
410154210,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),360,11.8,,,,,False,
410154737,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),360,11.8,,,,,False,
410154773,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),3408,112.0,,,,,False,
410155040,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),601,19.7,,,,,False,
410155059,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),601,19.7,,,,,False,
410155308,BIS,2008,QUEENS,OTHERS,1,Small (1-3 fl),291,9.6,,,,,False,
410155335,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1100,36.1,,,,,False,
410155718,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),980,32.2,,,,,False,
410156584,BIS,2008,QUEENS,OTHERS,7,Mid (4-10 fl),3255,106.9,,,3195,105.0,True,
410156913,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),702,23.1,,,,,False,
410157388,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),6274,206.1,,,6274,206.1,True,
410157725,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),261,8.6,,,,,False,
410158608,BIS,2008,QUEENS,OTHERS,2,Small (1-3 fl),1279,42.0,,,,,False,
410158617,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),265,8.7,,,,,False,
410158653,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),882,29.0,,,,,False,
410159153,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1823,59.9,,,1823,59.9,True,
410159563,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),521,17.1,,,,,False,
410159572,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),521,17.1,,,,,False,
410159616,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),988,32.5,,,,,False,
410159661,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),992,32.6,,,,,False,
410159714,BIS,2008,QUEENS,OTHERS,6,Mid (4-10 fl),871,28.6,,,,,False,
410159732,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),664,21.8,,,,,False,
410159885,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2680,88.0,,,2680,88.0,True,
410160178,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1099,36.1,,,,,False,
410161033,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),753,24.7,,,,,False,
410161042,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),749,24.6,,,,,False,
410161051,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),746,24.5,,,,,False,
410161408,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2184,71.7,,,2184,71.7,True,
410161630,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),2610,85.7,,,2610,85.7,True,
410162461,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),314,10.3,,,,,False,
410162595,BIS,2008,QUEENS,1-2-3 FAMILY,4,Mid (4-10 fl),923,30.3,,,,,False,
410162844,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),615,20.2,,,,,False,
410162906,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),315,10.3,,,,,False,
410162979,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),931,30.6,,,,,False,
410163157,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),741,24.3,,,,,False,
410163594,BIS,2008,QUEENS,OTHERS,2,Small (1-3 fl),734,24.1,,,,,False,
410163914,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),775,25.5,,,,,False,
410163923,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),775,25.5,,,,,False,
410164405,BIS,2008,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),391,12.8,,,,,False,
410164968,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1571,51.6,,,1571,51.6,True,
410164977,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1578,51.8,,,1578,51.8,True,
410165048,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1128,37.1,,,,,False,
410165119,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1133,37.2,,,,,False,
410165413,BIS,2008,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),1118,36.7,,,,,False,
410165468,BIS,2008,QUEENS,OTHERS,8,Mid (4-10 fl),1004,33.0,,,,,False,
410165486,BIS,2008,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),615,20.2,,,,,False,
410165609,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1730,56.8,,,1730,56.8,True,
410165618,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1730,56.8,,,1730,56.8,True,
410165654,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1155,37.9,,,,,False,
410165663,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1155,37.9,,,,,False,
410165672,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1130,37.1,,,,,False,
410166029,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),757,24.9,,,,,False,
410166038,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),764,25.1,,,,,False,
410166298,BIS,2008,QUEENS,OTHERS,0,Small (1-3 fl),2644,86.9,,,1965,64.6,True,
410166314,BIS,2008,QUEENS,OTHERS,5,Mid (4-10 fl),588,19.3,,,,,False,
410166323,BIS,2008,QUEENS,OTHERS,5,Mid (4-10 fl),581,19.1,,,,,False,
410166332,BIS,2008,QUEENS,OTHERS,0,Small (1-3 fl),525,17.2,,,,,False,
410166341,BIS,2008,QUEENS,OTHERS,5,Mid (4-10 fl),614,20.2,,,,,False,
410166350,BIS,2008,QUEENS,OTHERS,0,Small (1-3 fl),547,18.0,,,,,False,
410166369,BIS,2008,QUEENS,OTHERS,5,Mid (4-10 fl),616,20.2,,,,,False,
410166378,BIS,2008,QUEENS,OTHERS,5,Mid (4-10 fl),604,19.8,,,,,False,
410166467,BIS,2008,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1134,37.3,,,,,False,
410167215,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1093,35.9,,,,,False,
410167652,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),319,10.5,,,,,False,
410167661,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),728,23.9,,,,,False,
410167956,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1418,46.6,,,1418,46.6,True,
410168214,BIS,2008,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),119,3.9,,,,,False,
410168269,BIS,2008,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1156,38.0,,,,,False,
